ID Estacion,Autoridad Ambiental,Estacion,Latitud,Longitud,Variable,Unidades,Tiempo de exposición (horas),a�o,Promedio,Suma,No. de datos,Representatividad Temporal,Excedencias limite actual,Porcentaje excedencias limite actual,Mediana,Percentil 98,Maximo,Fechas/horas del maximo,Minimo,Fechas/horas del mi�nimo,Dias de excedencias,Codigo del Departamento,Nombre del Departamento,Codigo del Municipio,Nombre del Municipio,Tipo de Estacion
"26,190",DAGMA,TRANSITORIA-NAVARRO,3.417203,-76.494736,PM10,ugm3,24,"2,016",38,"12,506.10",329,90,0,0,38,58,61.9,16/02/2016 0:00,15.6,10/5/2016 0:00,0,76,VALLE DEL CAUCA,76001,CALI,Fija
"26,190",DAGMA,TRANSITORIA-NAVARRO,3.417203,-76.494736,PM10,ugm3,1,"2,016",38.1,"311,952.70","8,193",93,0,0,36.4,78.8,168.5,23/08/2016 9:00,1.6,14/09/2016 2:00,0,76,VALLE DEL CAUCA,76001,CALI,Fija
"9,041",CORPOCESAR,LA PALMITA,9.504139,-73.405389,PM10,ugm3,24,"2,016",38.5,"3,927.04",102,84,2,1.96,28.7,97.6,110.9,26/03/2016,9.2,7/10/2016,2,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija
"30,044",CORPOBOYACA,ESTACIÓN PAIPA,5.7719,-73.136914,PM10,ugm3,1,"2,016",38.6,"272,672.66","7,067",80,0,0,31.6,92.3,149.7,13/04/2016 5:00,1,01/01/2016 22:00:00 - 12/01/2016 12:00:00,0,15,BOYACÁ,15516,PAIPA,Fija
"30,044",CORPOBOYACA,ESTACIÓN PAIPA,5.7719,-73.136914,PM10,ugm3,24,"2,016",38.6,"11,465.38",297,81,0,0,33.4,86.2,92.1,5/4/2016 0:00,10.4,14/05/2016 0:00,0,15,BOYACÁ,15516,PAIPA,Fija
"28,625",CORPOGUAJIRA,ALBANIA_CG,11.157528,-72.588333,PM10,ugm3,24,"2,016",38.8,776.59,20,16,0,0,37.5,61.1,63.6,13/02/2016,23.3,11/3/2016,0,44,LA GUAJIRA,44035,ALBANIA,Fija
"31,852",AMVA,TANQUE MIRAFLORES,6.229972,-75.549194,PM10,ugm3,24,"2,016",39.5,"2,846.80",72,59,3,4.17,33.1,129.6,205.4,12/3/2016,14.9,11/12/2016,3,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"9,166",CAR,SISBEN,4.716524889,-74.21171239,PM10,ugm3,24,"2,016",39.7,"2,458.79",62,34,0,0,40.7,54.8,56.7,20/12/2016,18.8,9/6/2016,0,25,CUNDINAMARCA,25286,FUNZA,Fija
"26,175",CORPAMAG,CLUB SANTA MARTA,11.240446,-74.216389,PM10,ugm3,24,"2,016",39.9,"3,587.90",90,74,3,3.33,32.5,105.2,110.9,1/3/2016,7.8,13/01/2016,3,47,MAGDALENA,47001,SANTA MARTA,Fija
"29,574",CORPOCESAR,LA VICTORIA,9.590306,-73.237639,PM10,ugm3,24,"2,016",40.1,"4,696.76",117,96,6,5.13,28,129.4,178.8,26/03/2016,6.9,13/09/2016,6,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija
"8,208",SDA,LAS FERIAS,4.6907,-74.082483,PM10,ugm3,24,"2,016",40.1,"13,875.38",346,95,1,0.29,36.8,85.9,103.8,21/01/2016 0:00,11.5,19/06/2016 0:00,1,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"8,208",SDA,LAS FERIAS,4.6907,-74.082483,PM10,ugm3,1,"2,016",40.3,"330,306.45","8,201",93,0,0,32,113,194,14/12/2016 6:00,0.1,22/04/2016 20:00,0,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"30,437",CORANTIOQUIA,CA. NECHI 2013 - 2016,8.095556,-74.775,PM10,ugm3,24,"2,016",40.7,975.71,24,7,0,0,38.8,57.4,57.6,6/8/2016,26.5,3/8/2016,0,5,ANTIOQUIA,5495,NECHÍ,Indicativa
"9,044",CORPOCESAR,BOQUERÓN,9.631167,-73.422944,PM10,ugm3,24,"2,016",41.1,"4,228.71",103,84,1,0.97,34.6,87.9,105.6,29/03/2016,11,1/5/2016,1,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija
"30,003",CORPOCESAR,BOMBEROS,10.468622,-73.257642,PM10,ugm3,24,"2,016",41.3,"4,787.15",116,95,2,1.72,38.6,98.3,108,11/3/2016,4.7,1/10/2016,2,20,CESAR,20001,VALLEDUPAR,Fija
"8,207",SDA,USAQUÉN,4.71035,-74.030417,PM10,ugm3,24,"2,016",41.8,"14,300.95",342,93,4,1.17,36.2,93.1,115.9,21/01/2016 0:00,17.2,1/5/2016 0:00,4,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"9,043",CORPOCESAR,LA AURORA,9.466028,-73.550833,PM10,ugm3,24,"2,016",42,"4,280.67",102,84,3,2.94,33.8,105.9,125.9,26/03/2016,10,26/08/2016,3,20,CESAR,20178,CHIRIGUANÁ,Fija
"8,207",SDA,USAQUÉN,4.71035,-74.030417,PM10,ugm3,1,"2,016",42.1,"352,038.80","8,357",95,0,0,34.3,114.9,185.6,22/01/2016 8:00,4.9,1/5/2016 12:00,0,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"8,775",CVC,PALMIRA,3.5375,-76.300833,PM10,ugm3,24,"2,016",42.6,"3,580.23",84,46,0,0,44.5,63.2,68.9,23/11/2016,12.6,20/06/2016,0,76,VALLE DEL CAUCA,76520,PALMIRA,Fija
"8,300",CORPOBOYACA,EL RECREO,5.726544,-72.920647,PM10,ugm3,1,"2,016",43.1,"200,034.35","4,640",53,0,0,37.9,116.6,210,7/7/2016 22:00,0.1,22/04/2016 15:00,0,15,BOYACÁ,15759,SOGAMOSO,Fija
"8,300",CORPOBOYACA,EL RECREO,5.726544,-72.920647,PM10,ugm3,24,"2,016",43.1,"8,367.27",194,53,0,0,42.8,75.8,84.4,5/3/2016 0:00,8.7,5/6/2016 0:00,0,15,BOYACÁ,15759,SOGAMOSO,Fija
"19,665",CARDER,STA. ROSA DE CABAL,4.863417,-75.630778,PM10,ugm3,24,"2,016",43.3,"6,797.95",157,43,0,0,44.1,66,73.7,29/03/2016,17.3,1/5/2016,0,66,RISARALDA,66682,SANTA ROSA DE CABAL,Fija
"30,653",CORPAMAG,PESCAÍTO,11.252639,-74.210361,PM10,ugm3,24,"2,016",43.3,"4,334.30",100,82,1,1,42.2,94.1,110.2,13/01/2016,11.3,23/11/2016,1,47,MAGDALENA,47001,SANTA MARTA,Fija
"8,984",CORPOGUAJIRA,LOS REMEDIOS,11.099333,-72.542028,PM10,ugm3,24,"2,016",43.7,873.63,20,16,0,0,42.7,63.5,64.1,16/02/2016,19.2,11/3/2016,0,44,LA GUAJIRA,44035,ALBANIA,Fija
"8,248",CAR,SENA,4.687882774,-74.22254747,PM10,ugm3,24,"2,016",44.5,"2,226.01",50,27,7,14,26.7,157.3,167.9,13/10/2016,13,28/05/2016,7,25,CUNDINAMARCA,25473,MOSQUERA,Fija
"9,027",CORPOCESAR,LA LOMA 2,9.614,-73.589389,PM10,ugm3,24,"2,016",44.5,"4,453.19",100,82,5,5,34.9,119.7,177.3,26/03/2016,9.2,26/08/2016,5,20,CESAR,20250,EL PASO,Fija
"26,179",CORPAMAG,AEROPUERTO,11.121185,-74.231598,PM10,ugm3,24,"2,016",44.9,"2,646.30",59,48,0,0,42.4,78.4,92.5,2/7/2016,15.1,24/10/2016,0,47,MAGDALENA,47001,SANTA MARTA,Fija
"30,758",CORPONOR,LIBERTAD,7.888056,-72.479444,PM10,ugm3,24,"2,016",45,"2,926.68",65,36,4,6.15,36.4,165,226.4,26/12/2016,0.2,15/11/2016 - 21/11/2016,4,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija
"30,715",CORANTIOQUIA,CA. AMAGÁ 2016,6.040278,-75.703889,PM10,ugm3,24,"2,016",45.6,410.12,9,2,0,0,45.1,61,61.8,2/7/2016,33.6,4/7/2016,0,5,ANTIOQUIA,5030,AMAGÁ,Indicativa
"9,023",AMVA,POLITÉCNICO JIC,6.211806,-75.581111,PM10,ugm3,24,"2,016",45.7,"15,843.24",347,95,4,1.15,44.5,90.1,115.5,9/3/2016 0:00,11.9,4/7/2016 0:00,4,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"9,026",CORPOCESAR,LA LOMA CENTRO,9.614167,-73.604444,PM10,ugm3,24,"2,016",45.9,"4,773.43",104,85,7,6.73,35.3,118.1,134.9,4/2/2016,10.8,1/10/2016,7,20,CESAR,20250,EL PASO,Fija
"9,023",AMVA,POLITÉCNICO JIC,6.211806,-75.581111,PM10,ugm3,1,"2,016",46.1,"381,834.50","8,283",94,0,0,42,113,228,3/3/2016 9:00,1,17/05/2016 03:00:00 - 17/05/2016 17:00:00 - 16/06/2016 18:00:00 - 27/06/2016 15:00:00 - 28/06/2016 14:00:00 - 30/06/2016 15:00:00 - 04/07/2016 16:00:00 - 15/07/2016 02:00:00 - 30/07/2016 16:00:00 - 31/07/2016 21:00:00 - 08/08/2016 04:00:00 - 08/08/2016 19:00:00,0,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"29,502",AMVA,U. SAN BUENAVENTURA,6.330697,-75.568669,PM10,ugm3,1,"2,016",46.3,"382,031.07","8,254",94,0,0,41,116,451,23/05/2016 16:00,2,26/06/2016 16:00,0,5,ANTIOQUIA,5088,BELLO,Fija
"29,502",AMVA,U. SAN BUENAVENTURA,6.330697,-75.568669,PM10,ugm3,24,"2,016",46.3,"16,071.33",347,95,8,2.31,41.8,106.3,127.4,10/3/2016 0:00,23,10/7/2016 0:00,8,5,ANTIOQUIA,5088,BELLO,Fija
"8,970",CORPOGUAJIRA,BARRANCAS_CG,10.961139,-72.778194,PM10,ugm3,24,"2,016",46.5,929.12,20,16,0,0,46.2,66.1,70,13/02/2016,23.5,14/03/2016,0,44,LA GUAJIRA,44078,BARRANCAS,Fija
"99,999",AMVA,ITA-PLANTA TRATAMIENTO,6.193806,-75.59125,PM10,ugm3,24,"2,016",47.2,"3,400",72,59,2,2.78,44.5,101.5,117.2,9/3/2016,16.6,21/10/2016,2,5,ANTIOQUIA,5360,ITAGÜÍ,Fija
"9,056",CORPOCESAR,ESTACIÓN BECERRIL,9.702167,-73.279222,PM10,ugm3,24,"2,016",47.2,"5,100.76",108,89,3,2.78,41.6,109,125.3,23/03/2016,14.9,24/11/2016,3,20,CESAR,20045,BECERRIL,Fija
"9,102",AMVA,CORANTIOQUIA,6.252472,-75.586083,PM10,ugm3,24,"2,016",48,"3,553.20",74,61,2,2.7,43.8,99.8,119.6,12/3/2016,20.5,11/12/2016,2,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"9,020",AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,PM10,ugm3,1,"2,016",48.4,"397,146.52","8,205",93,0,0,43,121.9,219,30/03/2016 10:00,2,20/11/2016 19:00,0,5,ANTIOQUIA,5308,GIRARDOTA,Fija
"9,020",AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,PM10,ugm3,24,"2,016",48.4,"16,665.87",344,94,11,3.2,43.6,113.7,135.6,10/3/2016 0:00,21.2,26/06/2016 0:00,11,5,ANTIOQUIA,5308,GIRARDOTA,Fija
"8,248",CORPONOR,SENA,7.902922,-72.507232,PM10,ugm3,24,"2,016",48.4,"3,529.75",73,40,2,2.74,53,95.8,102,5/12/2016,0.1,28/09/2016,2,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija
"30,689",CORPOGUAJIRA,PACHAROCA,10.93575,-72.806194,PM10,ugm3,24,"2,016",49.4,987.31,20,16,0,0,47.3,72.1,77.3,1/2/2016,31.2,22/02/2016,0,44,LA GUAJIRA,44078,BARRANCAS,Fija
"30,004",DAGMA,ERA OBRERO,3.450419,-76.522267,PM10,ugm3,1,"2,016",49.5,"402,932.90","8,135",93,0,0,45.2,128.6,228.5,23/09/2016 12:00,0.1,03/01/2016 04:00:00 - 21/02/2016 00:00:00 - 01/04/2016 19:00:00 - 26/04/2016 19:00:00 - 02/05/2016 06:00:00 - 18/12/2016 18:00:00,0,76,VALLE DEL CAUCA,76001,CALI,Fija
"30,004",DAGMA,ERA OBRERO,3.450419,-76.522267,PM10,ugm3,24,"2,016",49.6,"17,025.56",343,94,0,0,49.6,71.1,85.7,15/12/2016 0:00,25,23/10/2016 0:00,0,76,VALLE DEL CAUCA,76001,CALI,Fija
"9,048",CORPOCESAR,LA JAGUA VÍA,9.565528,-73.332639,PM10,ugm3,24,"2,016",49.8,"5,326.14",107,88,4,3.74,43.8,116.3,120.9,23/03/2016,16.3,12/11/2016,4,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija
"26,177",CORPAMAG,MOLINOS SANTA MARTA,11.19459,-74.193361,PM10,ugm3,24,"2,016",50.1,"4,856.90",97,80,4,4.12,47.1,107.6,123.5,27/02/2016,13.8,3/5/2016,4,47,MAGDALENA,47001,SANTA MARTA,Fija
"29,511",AMVA,I.E. CONCEJO MUNICIPAL,6.17125,-75.647694,PM10,ugm3,1,"2,016",50.2,"380,048.50","7,564",86,0,0,45,121,219,16/05/2016 9:00,1,6/1/2016 19:00,0,5,ANTIOQUIA,5360,ITAGÜÍ,Fija
"30,057",AMVA,MARIA GORETTI,6.155111,-75.639167,PM10,ugm3,24,"2,016",50.2,"3,915.30",78,64,2,2.56,48,97.2,135.6,12/3/2016,10.3,20/11/2016,2,5,ANTIOQUIA,5380,LA ESTRELLA,Fija
"8,219",SDA,TUNAL,4.576283,-74.130967,PM10,ugm3,1,"2,016",50.2,"388,766.10","7,743",88,0,0,38,150,533,13/02/2016 12:00,2,10/6/2016 4:00,0,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"8,219",SDA,TUNAL,4.576283,-74.130967,PM10,ugm3,24,"2,016",50.2,"16,315.98",325,89,11,3.38,44.4,101.9,125.5,30/01/2016 0:00,15.8,19/06/2016 0:00,11,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"8,973",CORPOGUAJIRA,HATONUEVO,11.063917,-72.76625,PM10,ugm3,24,"2,016",50.3,"1,006.55",20,16,0,0,53,64.5,65.2,13/02/2016,33.9,28/02/2016,0,44,LA GUAJIRA,44378,HATO NUEVO,Fija
"30,111",DAGMA,LA ERMITA,3.455469,-76.530992,PM10,ugm3,1,"2,016",50.3,"403,401.80","8,025",91,0,0,45.6,120.6,225.6,8/10/2016 8:00,0.4,25/11/2016 23:00,0,76,VALLE DEL CAUCA,76001,CALI,Fija
"30,111",DAGMA,LA ERMITA,3.455469,-76.530992,PM10,ugm3,24,"2,016",50.3,"16,861.36",335,92,0,0,49.5,82.1,96,11/10/2016 0:00,20.3,11/1/2016 0:00,0,76,VALLE DEL CAUCA,76001,CALI,Fija
"29,511",AMVA,I.E. CONCEJO MUNICIPAL,6.17125,-75.647694,PM10,ugm3,24,"2,016",50.4,"16,065.34",319,87,8,2.51,46.3,101.5,128.1,10/3/2016 0:00,20.7,10/5/2016 0:00,8,5,ANTIOQUIA,5360,ITAGÜÍ,Fija
"8,980",CORPOGUAJIRA,PAPAYAL_CG,10.995389,-72.774,PM10,ugm3,24,"2,016",50.4,"1,008.94",20,16,1,5,46.2,100.7,123.4,2/3/2016,31.8,11/3/2016,1,44,LA GUAJIRA,44078,BARRANCAS,Fija
"30,472",CORPOCESAR,COSTA HERMOSA,9.623667,-73.586389,PM10,ugm3,24,"2,016",50.5,"4,995.56",99,81,9,9.09,39.8,123.5,138.3,1/2/2016,12.9,1/10/2016,9,20,CESAR,20250,EL PASO,Fija
"9,104",AMVA,SAB-CENTRO ADTVO.,6.153472,-75.619556,PM10,ugm3,24,"2,016",50.7,"3,854.90",76,62,2,2.63,49.2,101.5,108,9/3/2016,16.8,17/11/2016,2,5,ANTIOQUIA,5631,SABANETA,Fija
"9,060",AMVA,POLITÉCNICO JIC (S),6.211806,-75.581111,PM10,ugm3,24,"2,016",50.8,"3,350.80",66,54,1,1.52,47.7,94.9,106.8,12/3/2016,21.7,8/5/2016,1,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"30,110",DAGMA,COMPARTIR,3.428389,-76.4667,PM10,ugm3,1,"2,016",50.8,"397,093","7,810",89,0,0,49,102,184,09/07/2016 21:00:00 - 23/08/2016 08:00:00,1,14/09/2016 2:00,0,76,VALLE DEL CAUCA,76001,CALI,Fija
"30,110",DAGMA,COMPARTIR,3.428389,-76.4667,PM10,ugm3,24,"2,016",50.9,"16,090.57",316,86,0,0,52.7,72.6,83,23/08/2016 0:00,20.1,2/10/2016 0:00,0,76,VALLE DEL CAUCA,76001,CALI,Fija
"9,057",AMVA,CAL-PLAZA MERCADO (S),6.094611,-75.638,PM10,ugm3,24,"2,016",51.1,"3,778.90",74,61,1,1.35,48.6,89.2,106.6,15/03/2016,19.4,14/11/2016,1,5,ANTIOQUIA,5129,CALDAS,Fija
"8,210",SDA,SUBA,4.76135,-74.093483,PM10,ugm3,1,"2,016",51.4,"367,879","7,159",82,0,0,45,126,555,9/2/2016 7:00,2,02/10/2016 17:00:00 - 04/12/2016 11:00:00,0,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"8,210",SDA,SUBA,4.76135,-74.093483,PM10,ugm3,24,"2,016",51.5,"15,100.73",293,80,2,0.68,48.7,89.6,105.5,15/01/2016 0:00,19.5,26/05/2016 0:00,2,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"9,021",AMVA,ITA-COL. EL ROSARIO,6.174472,-75.610278,PM10,ugm3,1,"2,016",51.6,"356,807.60","6,916",79,0,0,47,123,216,11/3/2016 10:00,4,10/7/2016 17:00,0,5,ANTIOQUIA,5360,ITAGÜÍ,Fija
"9,021",AMVA,ITA-COL. EL ROSARIO,6.174472,-75.610278,PM10,ugm3,24,"2,016",51.6,"14,968.94",290,79,10,3.45,48.3,115.6,142,9/3/2016 0:00,19,4/7/2016 0:00,10,5,ANTIOQUIA,5360,ITAGÜÍ,Fija
"9,039",CORPONOR,CINERA,7.888924,-72.505463,PM10,ugm3,24,"2,016",52,"3,796.31",73,40,3,4.11,44.5,126.7,292.2,8/11/2016,0.9,3/10/2016,3,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija
"8,216",SDA,PUENTE ARANDA,4.631767,-74.117483,PM10,ugm3,1,"2,016",52.2,"444,649.60","8,525",97,0,0,44,144.5,324,24/02/2016 21:00,4,21/06/2016 0:00,0,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"8,216",SDA,PUENTE ARANDA,4.631767,-74.117483,PM10,ugm3,24,"2,016",52.2,"18,527.25",355,97,7,1.97,50.6,99.6,126.5,24/11/2016 0:00,14.4,10/7/2016 0:00,7,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"8,205",CDMB,FLORIDA,7.070666,-73.106482,PM10,ugm3,24,"2,016",52.4,"1,782.75",34,9,0,0,53,68.5,71.8,21/12/2016 0:00,31.9,15/07/2016 0:00,0,68,SANTANDER,68276,FLORIDABLANCA,Fija
"9,038",CORPONOR,PANAMERICANO,7.937183,-72.503775,PM10,ugm3,24,"2,016",52.5,"3,776.65",72,59,4,5.56,47.6,148.3,178,30/09/2016,6.7,5/9/2016,4,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija
"29,615",CAR,MANAS,4.957911483,-74.01097625,PM10,ugm3,1,"2,016",52.7,"224,173.93","4,252",48,0,0,46,127,237,13/07/2016 11:00,15,12/06/2016 14:00:00 - 23/08/2016 14:00:00 - 23/10/2016 14:00:00 - 23/10/2016 15:00:00,0,25,CUNDINAMARCA,25126,CAJICÁ,Fija
"29,615",CAR,MANAS,4.957911483,-74.01097625,PM10,ugm3,24,"2,016",52.7,"9,175.20",174,48,5,2.87,50.6,101.1,115.9,13/07/2016 0:00,28.6,23/10/2016 0:00,5,25,CUNDINAMARCA,25126,CAJICÁ,Fija
"9,051",CORPOCESAR,EL HATILLO,9.64875,-73.570028,PM10,ugm3,24,"2,016",53.9,"5,601.40",104,85,10,9.62,47.8,127.1,154,26/03/2016,11.4,22/05/2016,10,20,CESAR,20250,EL PASO,Fija
"99,999",AMVA,MED-UN FAC. MINAS (S),6.274003,-75.592578,PM10,ugm3,24,"2,016",54.9,"1,536.30",28,23,1,3.57,48.5,104.6,115,9/3/2016,22.8,3/1/2016,1,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"31,342",AMVA,ITM ROBLEDO,6.2755637,-75.5882874,PM10,ugm3,1,"2,016",56.8,"406,390","7,154",81,0,0,48,145,227,11/03/2016 10:00:00 - 12/03/2016 10:00:00,3,4/12/2016 17:00,0,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"8,978",CORPOGUAJIRA,CONEJO,10.782556,-72.796139,PM10,ugm3,24,"2,016",56.8,"1,135.64",20,16,0,0,58.9,78.3,79.3,13/02/2016,22.9,11/3/2016,0,44,LA GUAJIRA,44279,FONSECA,Fija
"31,342",AMVA,ITM ROBLEDO,6.2755637,-75.5882874,PM10,ugm3,24,"2,016",56.9,"17,130.88",301,82,12,3.99,52.9,126.1,150.7,9/3/2016 0:00,23.8,19/06/2016 0:00,12,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"9,047",CORPOCESAR,ZM07 PLAN BONITO,9.640611,-73.497889,PM10,ugm3,24,"2,016",58.1,"6,278.19",108,89,12,11.11,47.1,157.1,200.5,23/03/2016,16.8,7/10/2016,12,20,CESAR,20250,EL PASO,Fija
"31,431",EPA Cartagena,BASE NAVAL,10.413333,-75.549825,PM10,ugm3,1,"2,016",58.1,988.1245,17,0,0,0,65.6,84.2,84.9,30/12/2016 19:00,0.5,30/12/2016 16:00,0,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija
"8,214",SDA,KENNEDY,4.62505,-74.161333,PM10,ugm3,24,"2,016",58.2,"18,453.53",317,87,12,3.79,55.3,108.1,114.4,3/2/2016 0:00,26,25/09/2016 0:00,12,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"8,214",SDA,KENNEDY,4.62505,-74.161333,PM10,ugm3,1,"2,016",58.5,"440,091.50","7,523",86,0,0,51.4,147.8,292.4,7/12/2016 23:00,0.8,21/03/2016 21:00,0,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"20,385",CDMB,CABECERA,7.113131,-73.11047,PM10,ugm3,1,"2,016",59.5,"270,803.14","4,549",52,0,0,52.8,117.7,"1,097.80",22/07/2016 11:00,0.1,05/07/2016 15:00:00 - 05/07/2016 17:00:00 - 05/07/2016 22:00:00,0,68,SANTANDER,68001,BUCARAMANGA,Fija
"20,385",CDMB,CABECERA,7.113131,-73.11047,PM10,ugm3,24,"2,016",59.5,"11,066.62",186,51,9,4.84,57.4,131.5,147.7,30/07/2016 0:00,18.4,5/7/2016 0:00,9,68,SANTANDER,68001,BUCARAMANGA,Fija
"8,205",CDMB,FLORIDA,7.070666,-73.106482,PM10,ugm3,1,"2,016",61.1,"165,504.24","2,707",31,0,0,38.5,187,238.2,15/08/2016 22:00:00 - 31/08/2016 13:00:00,0.6,18/06/2016 22:00:00 - 20/06/2016 00:00:00 - 27/06/2016 06:00:00 - 30/06/2016 22:00:00 - 04/07/2016 06:00:00 - 05/07/2016 04:00:00 - 05/07/2016 21:00:00 - 05/07/2016 22:00:00 - 06/07/2016 02:00:00 - 14/07/2016 19:00:00 - 22/07/2016 22:00:00 - 04/08/2016 17:00:00 - 06/08/2016 14:00:00 - 11/08/2016 11:00:00 - 16/09/2016 01:00:00 - 17/09/2016 03:00:00 - 24/09/2016 06:00:00 - 26/09/2016 05:00:00 - 03/10/2016 02:00:00 - 06/10/2016 06:00:00 - 19/10/2016 03:00:00 - 22/10/2016 23:00:00 - 31/10/2016 01:00:00,0,68,SANTANDER,68276,FLORIDABLANCA,Fija
"99,999",AMVA,CAL-PLAZA MERCADO,6.094611,-75.638,PM10,ugm3,1,"2,016",61.8,"497,656","8,049",92,0,0,57,141,215,15/03/2016 11:00,1,19/11/2016 21:00:00 - 28/12/2016 18:00:00,0,5,ANTIOQUIA,5129,CALDAS,Fija
"99,999",AMVA,CAL-PLAZA MERCADO,6.094611,-75.638,PM10,ugm3,24,"2,016",61.8,"21,007.33",340,93,20,5.88,57.1,117.2,134.6,15/03/2016 0:00,28.6,1/10/2016 0:00,20,5,ANTIOQUIA,5129,CALDAS,Fija
"9,025",AMVA,ÉXITO SAN ANTONIO,6.249333,-75.57025,PM10,ugm3,1,"2,016",64.2,"521,086","8,120",92,0,0,59,143,247,10/3/2016 9:00,4,27/09/2016 4:00,0,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"9,025",AMVA,ÉXITO SAN ANTONIO,6.249333,-75.57025,PM10,ugm3,24,"2,016",64.2,"21,962.25",342,93,15,4.39,61.4,115.5,162.1,10/3/2016 0:00,30,4/7/2016 0:00,15,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"99,999",AMVA,MED-UN FAC. MINAS,6.274003,-75.592578,PM10,ugm3,1,"2,016",65.2,"226,481.45","3,472",40,0,0,57.3,147.4,173.3,13/03/2016 10:00,4,19/06/2016 16:00:00 - 23/06/2016 23:00:00,0,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"99,999",AMVA,MED-UN FAC. MINAS,6.274003,-75.592578,PM10,ugm3,24,"2,016",65.8,"9,337.61",142,39,10,7.04,63.1,126.6,138.1,10/3/2016 0:00,23.8,19/06/2016 0:00,10,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"29,509",AMVA,TRÁFICO CENTRO,6.252639,-75.569833,PM10,ugm3,24,"2,016",67.2,"21,778.34",324,89,15,4.63,65.4,127.2,146.9,9/3/2016 0:00,31.5,2/10/2016 0:00,15,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"29,509",AMVA,TRÁFICO CENTRO,6.252639,-75.569833,PM10,ugm3,1,"2,016",67.4,"510,907","7,585",86,0,0,63,141,215,16/03/2016 9:00,9,15/07/2016 5:00,0,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"8,246",CAR,HOSPITAL,4.584585267,-74.21987793,PM10,ugm3,24,"2,016",68.5,"2,396.66",35,19,4,11.43,69.1,148.5,154.6,13/12/2016,26.4,1/10/2016,4,25,CUNDINAMARCA,25754,SOACHA,Fija
"99,999",CAR,MOSQUERA-VILLA DEPORTIVA,4.7026875,-74.23194172,PM10,ugm3,24,"2,016",70.4,"1,336.78",19,10,4,21.05,64.2,142.3,148.2,13/12/2016,30.3,24/09/2016,4,25,CUNDINAMARCA,25473,MOSQUERA,Fija
"8,981",CORPOGUAJIRA,PROVINCIAL_CG,11.024,-72.737556,PM10,ugm3,24,"2,016",71.3,"1,425.79",20,16,3,15,70,118.1,121.8,28/02/2016,34.7,11/3/2016,3,44,LA GUAJIRA,44078,BARRANCAS,Fija
"8,251",CAR,PATIO BONITO,5.129058937,-73.89588519,PM10,ugm3,24,"2,016",75.5,"4,076.35",54,15,0,0,75.6,77.4,77.5,31/12/2015,73,1/1/2016,0,25,CUNDINAMARCA,25486,NEMOCÓN,Fija
"8,218",SDA,CARVAJAL - SEVILLANA,4.595617,-74.148583,PM10,ugm3,1,"2,016",76.1,"603,324.80","7,927",90,0,0,71,176,332,1/12/2016 6:00,1,14/11/2016 20:00:00 - 25/12/2016 14:00:00,0,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
